[2026-01-03 20:30:39,364] 161 numexpr.utils -INFO NumExpr defaulting to 16 threads.
[2026-01-03 20:30:41,366] 97 werkzeug -WARNING  * Debugger is active!
[2026-01-03 20:30:41,377] 97 werkzeug -INFO  * Debugger PIN: 935-294-776
[2026-01-03 20:30:41,434] 97 werkzeug -INFO 127.0.0.1 - - [03/Jan/2026 20:30:41] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2026-01-03 20:30:42,164] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\venv\\Lib\\site-packages\\prompt_toolkit\\shortcuts\\prompt.py', reloading
[2026-01-03 20:30:42,204] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\venv\\Lib\\site-packages\\win32comext\\adsi\\adsicon.py', reloading
[2026-01-03 20:30:42,241] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\venv\\Lib\\site-packages\\scipy\\stats\\_page_trend_test.py', reloading
[2026-01-03 20:30:42,281] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\prepare.py', reloading
[2026-01-03 20:30:42,325] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\env\\Lib\\site-packages\\sklearn\\tests\\test_calibration.py', reloading
[2026-01-03 20:30:42,331] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\env\\Lib\\site-packages\\pandas\\tests\\series\\methods\\test_reindex_like.py', reloading
[2026-01-03 20:30:42,376] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\env\\Lib\\site-packages\\jinja2\\sandbox.py', reloading
[2026-01-03 20:30:42,414] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\env\\Lib\\site-packages\\IPython\\testing\\decorators.py', reloading
[2026-01-03 20:30:42,418] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\env\\Lib\\site-packages\\pandas\\tests\\frame\\methods\\test_first_and_last.py', reloading
[2026-01-03 20:30:42,421] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\venv\\Lib\\site-packages\\pythonwin\\pywin\\framework\\editor\\vss.py', reloading
[2026-01-03 20:30:42,424] 97 werkzeug -INFO  * Detected change in 'C:\\All Projects\\MLBOOTCAMP_Project\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_traceproperty.py', reloading
